編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
RPOUMLSJRHGGFHD66DA,一樓平面,1100000,20.10,一樓
RPTUMLSJRHGGFHD17DA,坡道平面,1000000,20.10,地下一樓
RPVUMLSJRHGGFHD37DA,坡道平面,1000000,23.11,地下一樓
RPRUMLSJRHGGFHD96DA,坡道平面,1000000,20.10,地下一樓
RPWUMLSJRHGGFHD47DA,坡道平面,1000000,20.10,地下一樓
RPXUMLSJRHGGFHD57DA,坡道平面,1000000,20.10,地下一樓
RPOVMLSJRHGGFHD76DA,坡道平面,1100000,20.10,地下一樓
RPQVMLSJRHGGFHD96DA,一樓平面,1100000,20.10,一樓
RPSVMLSJRHGGFHD17DA,坡道平面,1100000,20.10,地下一樓
RPXOMLRJRHGGFHD86DA,一樓平面,1100000,20.10,一樓
RPUVMLSJRHGGFHD37DA,一樓平面,1100000,20.10,一樓
RPTVMLSJRHGGFHD27DA,坡道平面,1100000,20.10,地下一樓
RPVOMLRJRHGGFHD66DA,一樓平面,1100000,20.10,一樓
RPOPMLRJRHGGFHD68DA,一樓平面,1000000,20.10,一樓
RPVNMLSJRHGGFHD66DA,坡道平面,1100000,20.10,地下一樓
RPTNMLSJRHGGFHD09DA,一樓平面,1100000,20.10,一樓
RPXNMLSJRHGGFHD86DA,坡道平面,1100000,20.10,地下一樓
RPSOMLSJRHGGFHD09DA,坡道平面,1100000,20.10,地下一樓
RPQOMLSJRHGGFHD88DA,坡道平面,1100000,20.10,地下一樓
RPTOMLSJRHGGFHD56DA,坡道平面,1100000,20.10,地下一樓
RPWNMLSJRHGGFHD76DA,一樓平面,1000000,20.10,一樓
RPUOMLSJRHGGFHD66DA,坡道平面,1100000,20.10,地下一樓
RPOOMLSJRHGGFHD68DA,坡道平面,1100000,20.10,地下一樓
RPVOMLSJRHGGFHD76DA,一樓平面,1100000,20.10,一樓
RPOPMLSJRHGGFHD78DA,一樓平面,1100000,19.81,一樓
RPPPMLSJRHGGFHD88DA,一樓平面,1100000,20.10,一樓
RPTPMLSJRHGGFHD66DA,一樓平面,1000000,19.07,一樓
RPUPMLSJRHGGFHD76DA,一樓平面,1100000,20.10,一樓
RPOQMLSJRHGGFHD88DA,坡道平面,1100000,20.10,地下一樓
RPRQMLSJRHGGFHD56DA,坡道平面,1100000,20.10,地下一樓
RPQPMLSJRHGGFHD98DA,一樓平面,1100000,20.10,一樓
RPSQMLSJRHGGFHD66DA,坡道平面,1100000,19.81,地下一樓
RPTQMLSJRHGGFHD76DA,坡道平面,1100000,19.81,地下一樓
RPWPMLSJRHGGFHD96DA,坡道平面,1000000,19.07,地下一樓
RPPNMLTJRHGGFHD78DA,一樓平面,1100000,20.10,一樓
RPRWMLSJRHGGFHD17DA,坡道平面,1000000,20.10,地下一樓
RPXVMLSJRHGGFHD67DA,一樓平面,1000000,20.10,一樓
RPWQMLSJRHGGFHD07DA,坡道平面,1100000,20.10,地下一樓
RPSWMLSJRHGGFHD27DA,坡道平面,1000000,20.10,地下一樓
RPQWMLSJRHGGFHD07DA,坡道平面,1000000,20.10,地下一樓
RPVQMLSJRHGGFHD96DA,坡道平面,1000000,19.07,地下一樓
RPTWMLSJRHGGFHD37DA,一樓平面,1100000,20.10,一樓
RPUWMLSJRHGGFHD47DA,一樓平面,1000000,20.10,一樓
RPVWMLSJRHGGFHD57DA,坡道平面,1100000,20.10,地下一樓
RPRNMLPKRHGGFHD68DA,坡道平面,1000000,20.10,地下一樓
SPRNMLPKRHGGFHD78DA,坡道平面,1000000,19.07,地下一樓
RPWWMLSJRHGGFHD67DA,一樓平面,1100000,20.10,一樓
RPXOMLNKQHGGFID56DA,坡道平面,620000,16.88,地下四樓
RPORMLMJQHGGFID38DA,坡道平面,800000,17.45,地下三樓
RPSRMLMJQHGGFID78DA,坡道平面,900000,17.45,地下二樓
RPVSMLPLQHGGFID07DA,坡道平面,750000,17.45,地下四樓
RPXNMLLKQHGGFID88DA,坡道平面,800000,17.45,地下三樓
RPTSMLPLQHGGFID86DA,坡道平面,700000,16.88,地下三樓
RPUPMLMJRHGGFID88DA,坡道平面,700000,17.45,地下四樓
RPWNMLRKQHGGFID76DA,坡道平面,630000,16.88,地下四樓
RPPQMLMJRHGGFID48DA,坡道平面,800000,17.45,地下三樓
RPSPMLMJRHGGFID68DA,坡道平面,1000000,17.45,地下一樓
RPWNMLLKRHGGFID88DA,坡道平面,0,17.45,地下四樓
RPXOMLNLPHGGFKD76DA,坡道平面,1200000,32.72,地下一樓
RPPNMLTLPHGGFKD09DA,坡道平面,1200000,32.72,地下一樓
RPPNMLTLPHGGFKD09DA,坡道平面,1200000,32.72,地下一樓
RPXNMLQKPHGGFKD86DA,坡道平面,1000000,32.72,地下二樓
RPXNMLQKPHGGFKD86DA,坡道平面,1000000,32.72,地下二樓
RPQOMLQKPHGGFKD88DA,坡道平面,1000000,32.72,地下二樓
RPQOMLQKPHGGFKD88DA,坡道平面,1000000,32.72,地下二樓
RPTNMLLMQHGGFKD88DA,坡道平面,0,,地下一樓
RPPOMLPJPHGGFKD58DA,坡道平面,1000000,32.72,地下二樓
RPRNMLPLQHGGFKD98DA,坡道平面,0,19.23,地下一樓
RPPPMLTJRHGGFKD66DA,坡道機械,0,,地下一樓
RPOOMLTJRHGGFKD09DA,坡道平面,0,,地下二樓
RPOOMLTJRHGGFKD09DA,坡道平面,0,,地下二樓
RPOPMLKKRHGGFKD38DA,坡道平面,0,24.84,地下一樓
RPPPMLKLQHGGFKD48DA,坡道平面,1600000,33.09,地下一樓
RPROMLLKRHGGFID48DA,一樓平面,1100000,14.24,一樓
RPQOMLLKRHGGFID38DA,一樓平面,1050000,21.41,一樓
RPSOMLLKRHGGFID58DA,一樓平面,900000,14.24,一樓
RPXOMLMJRHGGFID09DA,坡道平面,700000,17.45,地下四樓
RPPPMLMJRHGGFID38DA,坡道平面,830000,16.88,地下二樓
RPXTMLPLQHGGFID37DA,坡道平面,800000,17.45,地下三樓
RPUNMLQLQHGGFID56DA,坡道平面,750000,17.45,地下二樓
RPSTMLPLQHGGFID86DA,坡道平面,720000,17.45,地下四樓
RPROMLQLQHGGFID98DA,坡道平面,900000,17.45,地下二樓
RPRPMLNKQHGGFID68DA,坡道平面,800000,16.88,地下二樓
RPTOMLMKQHGGFID68DA,坡道平面,700000,17.45,地下四樓
RPXPMLKKNHGGFID68DA,坡道平面,920000,17.45,地下二樓
RPQNMLNKQHGGFID38DA,坡道平面,900000,17.45,地下二樓
RPVQMLKKNHGGFID58DA,坡道平面,820000,17.45,地下三樓
RPPNMLLMQHGGFFD97DA,坡道平面,0,,地下一樓
RPSNMLOKRHGGFCD18DA,坡道平面,0,,地下一樓
RPWNMLNKRHGGFCD48DA,坡道平面,0,,地下三樓
RPVNMLQJRHGGFCD58DA,坡道機械,0,11.24,地下一樓
RPXPMLNJQHGGFCD58DA,坡道平面,0,,地下一樓
RPWOMLLKQHGGFCD28DA,坡道平面,0,24.09,地下一樓
RPROMLSJRHGGFBD38DA,坡道平面,0,25.60,地下二樓
RPRNMLMKRHGGFAD67DA,坡道平面,0,16.61,地下二樓
RPSNMLMKRHGGFAD77DA,坡道平面,0,16.61,地下二樓
RPTNMLMKRHGGFAD87DA,坡道平面,0,16.61,地下一樓
RPVNMLMKRHGGFAD08DA,坡道平面,0,16.61,地下二樓
RPUNMLMKRHGGFAD97DA,坡道平面,0,16.61,地下二樓
RPQTMLNKRHGGFAD28DA,坡道平面,0,,地下一樓
RPWNMLMKRHGGFAD18DA,坡道平面,0,16.61,地下一樓
RPSRMLTJRHGGFAD78DA,坡道機械,1030000,29.39,地下五樓含以下
RPRRMLTJRHGGFAD68DA,坡道機械,980000,29.39,地下五樓含以下
RPPNMLLKRHGGFAD37DA,坡道平面,0,32.55,地下三樓
RPRNMLKKRHGGFAD47DA,坡道平面,0,16.61,地下一樓
RPUPMLSJRHGGFAD68DA,坡道平面,0,16.61,地下二樓
RPXNMLMJRHGGFAD18DA,坡道平面,0,32.55,地下一樓
RPOOMLLMQHGGFAD47DA,其他,800000,6.90,一樓
RPPNMLLKPHGGFAD17DA,坡道平面,1000000,39.31,地下三樓
RPTPMLMJRHGGFAD97DA,坡道平面,0,,地下二樓
RPPNMLNLPHGGFAD47DA,坡道平面,0,30.89,地下一樓
RPPNMLNLPHGGFAD47DA,坡道平面,0,30.89,地下二樓
RPQNMLNLPHGGFAD57DA,坡道平面,0,30.89,地下一樓
RPQNMLNLPHGGFAD57DA,坡道平面,0,30.89,地下二樓
RPORMLTJRHGGFAD38DA,坡道平面,1650000,39.65,地下三樓
RPQOMLSLPHGGFAD18DA,坡道平面,1200000,33.13,地下二樓
RPQOMLSLPHGGFAD18DA,坡道平面,1200000,33.13,地下二樓
RPQRMLTJRHGGFAD58DA,坡道機械,980000,29.39,地下五樓含以下
RPVPMLLJRHGGFAD08DA,坡道平面,0,30.66,地下三樓
RPVSMLNKRHGGFAD68DA,坡道機械,1030000,29.39,地下五樓含以下
RPSNMLNKRHGGFAD87DA,坡道平面,0,.04,地下三樓
RPVPMLNKRHGGFAD38DA,坡道平面,0,,地下二樓
RPUNMLPKRHGGFAD28DA,坡道機械,1030000,29.39,地下五樓含以下
RPWPMLNKRHGGFAD48DA,坡道平面,0,35.35,地下二樓
RPSOMLPKRHGGFAD18DA,坡道平面,0,30.37,地下二樓
RPWOMLLMQHGGFBD38DA,一樓平面,900000,16.78,一樓
RPTOMLPKRHGGFAD28DA,坡道機械,0,28.37,地下二樓
RPUNMLOKRHGGFBD28DA,坡道平面,0,33.58,一樓
RPQNMLLKRHGGFCD67DA,坡道平面,0,32.26,地下二樓
RPOOMLOKRHGGFDD97DA,坡道平面,0,,地下一樓
RPQPMLNLPHGGFID58DA,坡道平面,850000,17.45,地下三樓
RPSPMLNKQHGGFID78DA,坡道平面,900000,17.45,地下二樓
RPTTMLPLQHGGFID96DA,坡道平面,620000,16.88,地下四樓
RPUTMLPLQHGGFID07DA,坡道平面,800000,17.45,地下三樓
RPPNMLNKRHGGFHD28DA,坡道平面,0,,地下一樓
RPPPMLNKQHGGFID48DA,坡道平面,800000,17.45,地下三樓
RPVTMLPLQHGGFID17DA,坡道平面,1000000,17.45,地下一樓
RPTPMLNKQHGGFID88DA,坡道平面,800000,16.88,地下二樓
RPSNMLKMQHGGFID48DA,坡道平面,0,17.45,地下三樓
RPQPMLMJRHGGFID48DA,坡道平面,810000,16.88,地下二樓
RPTNMLQLQHGGFID09DA,坡道平面,1000000,17.45,地下一樓
RPSPMLRJRHGGFID56DA,坡道平面,0,17.45,地下三樓
RPTOMLLKRHGGFID68DA,一樓平面,1200000,14.24,一樓
RPUOMLLKRHGGFID78DA,一樓平面,1200000,14.24,一樓
RPVOMLLKRHGGFID88DA,一樓平面,1200000,,一樓
RPPPMLQLQHGGFID88DA,坡道平面,830000,17.45,地下三樓
RPWOMLLKRHGGFID98DA,一樓平面,1000000,14.24,一樓
RPRPMLLKRHGGFID58DA,一樓平面,1050000,14.24,一樓
RPSPMLQJQHGGFKD56DA,坡道平面,0,,地下一樓
RPQPMLNKRHGGFKD88DA,一樓平面,0,,一樓
RPSNMLNKRHGGFKD88DA,坡道機械,0,13.14,地下二樓
RPVNMLPKRHGGFDD78EA,一樓平面,0,,一樓
RPPOMLOKRHGGFKD78DA,坡道平面,0,17.00,地下一樓
RPVNMLLKRHGGFKD98DA,一樓平面,0,,一樓
RPSNMLPKRHGGFKD56EA,坡道平面,0,22.39,地下二樓
RPXOMLSKQHGGFKD27DA,坡道平面,0,,地下二樓
RPQNMLPLPHGGFKD78DA,坡道平面,1200000,19.23,地下二樓
RPQOMLPKRHGGFID78DA,坡道平面,0,17.45,地下三樓
RPOOMLNKRHGGFID38DA,一樓平面,1200000,,一樓
RPUOMLNKRHGGFID98DA,一樓平面,1000000,14.24,一樓
RPUNMLNKRHGGFID88DA,一樓平面,1100000,14.24,一樓
RPTPMLMJRHGGFID78DA,坡道平面,830000,16.88,地下二樓
RPRQMLMJRHGGFID68DA,坡道平面,1030000,17.45,地下一樓
RPOQMLMJRHGGFID38DA,坡道平面,800000,17.45,地下三樓
RPWPMLMJRHGGFID09DA,坡道平面,830000,17.45,地下三樓
RPXPMLMJRHGGFID56DA,坡道平面,930000,17.45,地下二樓
RPRPMLQLQHGGFID09DA,坡道平面,700000,17.45,地下四樓
RPOTMLPLQHGGFID09DA,坡道平面,800000,17.45,地下三樓
RPOOMLRKQHGGFID68DA,坡道平面,820000,17.45,地下三樓
RPQPMLNKQHGGFID58DA,坡道平面,700000,17.45,地下四樓
RPPSMLOJQHGGFID78DA,坡道平面,700000,17.45,地下四樓
RPPNMLQKPHGGFID48DA,坡道平面,1000000,17.45,地下一樓
RPROMLNKRHGGFCD08DA,坡道平面,0,,地下一樓
RPPOMLRJRHGGFCD18DA,坡道平面,1150100,29.01,地下二樓
RPQPMLLKRHGGFBD77DA,坡道平面,1250000,25.60,地下一樓
RPWNMLTJRHGGFBD88DA,坡道平面,1200000,29.71,地下一樓
RPWOMLTJRHGGFBD98DA,坡道平面,1000000,28.11,地下二樓
RPTOMLTJRHGGFBD68DA,坡道平面,1100000,28.11,地下一樓
RPVOMLTJRHGGFBD88DA,坡道平面,900000,24.76,地下二樓
RPOPMLTJRHGGFBD28DA,坡道平面,1000000,28.11,地下二樓
RPPPMLTJRHGGFBD38DA,坡道平面,900000,24.76,地下二樓
RPQPMLTJRHGGFBD48DA,坡道平面,900000,24.76,地下二樓
RPSPMLTJRHGGFBD68DA,坡道平面,1000000,28.11,地下二樓
RPRPMLTJRHGGFBD58DA,坡道平面,1000000,28.11,地下二樓
RPUPMLTJRHGGFBD88DA,坡道平面,1000000,28.11,地下二樓
RPTPMLTJRHGGFBD78DA,坡道平面,1100000,28.11,地下一樓
RPVPMLTJRHGGFBD98DA,坡道平面,1000000,28.11,地下二樓
RPPQMLTJRHGGFBD48DA,坡道平面,1100000,28.11,地下一樓
RPOQMLTJRHGGFBD38DA,坡道平面,1100000,28.11,地下一樓
RPQQMLTJRHGGFBD58DA,坡道平面,1100000,28.11,地下一樓
RPRQMLTJRHGGFBD68DA,坡道平面,1000000,24.76,地下一樓
RPSQMLTJRHGGFBD78DA,坡道平面,1000000,28.11,地下二樓
RPTQMLTJRHGGFBD88DA,坡道平面,1000000,28.11,地下二樓
RPORMLTJRHGGFBD48DA,坡道平面,1000000,28.11,地下二樓
RPVQMLTJRHGGFBD09DA,坡道平面,1000000,28.11,地下二樓
RPXNMLMKRHGGFAD28DA,坡道平面,0,16.61,地下二樓
RPXNMLLKQHGGFBD18DA,坡道平面,0,23.34,地下四樓
RPOOMLMKRHGGFAD47DA,坡道平面,0,16.61,地下二樓
RPRPMLLKRHGGFAD77DA,坡道平面,0,36.45,地下二樓
RPPNMLPKRHGGFAD77DA,坡道機械,0,11.16,地下三樓
