編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWPMLNKRHGGFAI98DA,5,18.62,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,
RPRNMLLKRHGGFAI08DA,30,66.03,住家用,鋼筋混凝土造,80年10月19日,五層,二層 陽台
RPRNMLLKRHGGFAI08DA,30,7.54,共有部份,鋼筋混凝土造,80年10月19日,五層,
RPRNMLLKRHGGFAI08DA,30,2.14,共有部份,鋼筋混凝土造,80年10月19日,五層,
RPQOMLSKQHGGFAI68DA,36,5.16,共有部份,鋼筋混凝土造,74年9月19日,五層,
RPQOMLSKQHGGFAI68DA,36,6.46,共有部份,鋼筋混凝土造,74年9月19日,五層,
RPQOMLSKQHGGFAI68DA,36,70.70,住家用,鋼筋混凝土造,74年9月19日,五層,二層 陽台
RPROMLKMQHGGFAI18DA,29,13.89,商業用,鋼筋混凝土造,81年6月30日,七層,地下層
RPROMLKMQHGGFAI18DA,29,2.16,共有部份,鋼筋混凝土造,81年6月30日,七層,
RPQNMLLMQHGGFAI08DA,56,89.55,住家用,鋼筋混凝土加強磚造,54年5月15日,二層,一層 二層
RPXNMLQJRHGGFAI09DA,27,10.74,共有部份,鋼筋混凝土造,83年11月28日,十二層,
RPXNMLQJRHGGFAI09DA,27,30.50,住家用,鋼筋混凝土造,83年11月28日,十二層,七層 陽台
RPUNMLRJRHGGFAI88DA,48,84.28,住家用,鋼筋混凝土加強磚造,62年12月16日,二層,一層 二層
RPSNMLSJRHGGFAI78DA,,77.43,辦公室,鋼筋混凝土構造,110年3月12日,九層,七層 見其他登記事項
RPSNMLSJRHGGFAI78DA,,45.56,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPSNMLSJRHGGFAI78DA,,16.30,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPRNMLKLQHGGFAI97DA,1,181.03,住宅、樓梯間,鋼筋混凝土構造,109年3月17日,三層,一層 二層 三層 陽台 見其他登記事項
RPWPMLSLPHGGFAI76DA,,44.15,辦公室,鋼筋混凝土構造,110年3月12日,九層,五層 見其他登記事項
RPWPMLSLPHGGFAI76DA,,23.84,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPWPMLSLPHGGFAI76DA,,19.92,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPUOMLTJRHGGFAI56DA,28,5.98,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPUOMLTJRHGGFAI56DA,28,8.62,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPUOMLTJRHGGFAI56DA,28,36.38,住家用,鋼筋混凝土造,82年6月9日,十六層,十一層 陽台
RPVOMLTJRHGGFAI66DA,28,5.98,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPVOMLTJRHGGFAI66DA,28,8.62,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPVOMLTJRHGGFAI66DA,28,36.38,住家用,鋼筋混凝土造,82年6月9日,十六層,十層 陽台
RPRPMLTJRHGGFAI98DA,30,135.84,住家用,鋼筋混凝土造,80年3月16日,十一層,五層 陽台
RPRPMLTJRHGGFAI98DA,30,34.76,共有部份,鋼筋混凝土造,80年3月16日,十一層,
RPOPMLTJRHGGFAI68DA,,61.80,集合住宅,鋼筋混凝土構造,110年4月20日,十層,三層 陽台
RPOPMLTJRHGGFAI68DA,,16.70,本共有部分之項目有門廊、集合住宅、水箱、防空避難室兼停車空間、停車空間、電梯機械室及梯間等７項。,鋼筋混凝土構造,110年4月20日,十層,
RPOPMLTJRHGGFAI68DA,,29.30,本共有部分之項目有停車空間、防空避難室兼停車空間、管委會空間、集合住宅及門廊等５項。,鋼筋混凝土構造,110年4月20日,十層,
RPTOMLRJRHGGFAI88DA,,44.15,辦公室,鋼筋混凝土構造,110年3月12日,九層,三層 見其他登記事項
RPTOMLRJRHGGFAI88DA,,29.15,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPTOMLRJRHGGFAI88DA,,19.92,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPXNMLNKRHGGFAI88DA,1,59.81,辦公室,鋼筋混凝土構造,109年2月27日,九層,七層 雨遮
RPXNMLNKRHGGFAI88DA,1,45.24,本共有部分之項目有停車空間、消防機房、機房、樓梯間、安全梯、電信室、電表室、台電配電室、車道、蓄水池、管理維護空間等１１項。,鋼筋混凝土構造,109年2月27日,九層,
RPXNMLNKRHGGFAI88DA,1,16.40,本共有部分之項目有安全梯、電梯、梯廳、管理維護空間、機房、水箱、樓梯間等７項。,鋼筋混凝土構造,109年2月27日,九層,
RPWNMLNKRHGGFAI78DA,,168.70,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPVNMLNKRHGGFAI68DA,,168.18,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPTNMLNKRHGGFAI48DA,,168.72,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPUNMLNKRHGGFAI58DA,,168.72,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPSNMLNKRHGGFAI38DA,,235.85,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLNKRHGGFAI18DA,34,134.44,住商用,鋼筋混凝土造,76年12月11日,三層,一層 二層 三層 電梯樓梯間
RPRNMLNKRHGGFAI28DA,,235.95,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,三層,一層 二層 三層 陽台 見其他登記事項
RPUNMLLKRHGGFAI38DA,27,118.93,住家用,鋼筋混凝土造,83年7月4日,十二層,九層 陽台
RPUNMLLKRHGGFAI38DA,27,10.78,共有部份,鋼筋混凝土造,83年7月4日,十二層,
RPUNMLLKRHGGFAI38DA,27,23.79,共有部份,鋼筋混凝土造,83年7月4日,十二層,
RPPNMLMKRHGGFAI97DA,27,89.32,住家用,鋼筋混凝土造,83年5月7日,九層,三層 陽台
RPPNMLMKRHGGFAI97DA,27,14.02,共有部份,鋼筋混凝土造,83年5月7日,九層,
RPPNMLMKRHGGFAI97DA,27,23.41,共有部份,鋼筋混凝土造,83年5月7日,九層,
RPUNMLSJRHGGFAI98DA,,49.95,辦公室,鋼筋混凝土構造,110年3月12日,九層,六層 見其他登記事項
RPUNMLSJRHGGFAI98DA,,29.09,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPUNMLSJRHGGFAI98DA,,19.94,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPQOMLNKRHGGFAI28DA,,154.83,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPROMLNKRHGGFAI38DA,,168.70,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPUOMLNKRHGGFAI68DA,,168.79,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPSNMLOKRHGGFAI48DA,,157.88,零售業（店舖）、日常及一般服務業（辦公室）,鋼筋混凝土構造,110年7月14日,三層,一層 二層 三層 陽台
RPSOMLSJRHGGFAI88DA,,49.95,辦公室,鋼筋混凝土構造,110年3月12日,九層,二層 見其他登記事項
RPSOMLSJRHGGFAI88DA,,29.09,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPSOMLSJRHGGFAI88DA,,19.92,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPTOMLNKRHGGFAI58DA,,168.70,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPSOMLNKRHGGFAI48DA,,168.70,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPUPMLNKRHGGFAI78DA,1,219.04,住宅、停車空間、樓梯間,鋼筋混凝土構造,109年4月20日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPUPMLNKRHGGFAI78DA,1,.26,本共有部分之項目有管理維護空間、電信室等二項。,鋼筋混凝土構造,109年4月20日,一層,
RPVPMLNKRHGGFAI88DA,1,259.93,住宅、停車空間、樓梯間,鋼筋混凝土構造,109年4月20日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPVPMLNKRHGGFAI88DA,1,.26,本共有部分之項目有管理維護空間、電信室等二項。,鋼筋混凝土構造,109年4月20日,一層,
RPVNMLPKRHGGFAI88DA,17,115.04,住家用,鋼筋混凝土造,93年10月28日,十二層,一層 陽台
RPVNMLPKRHGGFAI88DA,17,72.78,共有部份,鋼筋混凝土造,93年10月28日,十二層,
RPPNMLPKRHGGFAI38EA,44,89.89,住家用,鋼筋混凝土加強磚造,67年1月20日,二層,一層 二層 騎樓
RPPOMLOKRHGGFAI28DA,28,88.43,住家用,鋼筋混凝土造,82年11月25日,六層,二層 陽台
RPPOMLOKRHGGFAI28DA,28,13.18,共有部份,鋼筋混凝土造,82年11月25日,六層,
RPPOMLOKRHGGFAI28DA,28,18.97,共有部份,鋼筋混凝土造,82年11月25日,六層,
RPQOMLPKRHGGFAI48DA,28,48.63,住家用,鋼筋混凝土造,83年1月21日,十二層,十層
RPQOMLPKRHGGFAI48DA,28,5.77,共有部份,鋼筋混凝土造,83年1月21日,十二層,
RPQOMLPKRHGGFAI48DA,28,6.27,共有部份,鋼筋混凝土造,83年1月21日,十二層,
RPSOMLPKRHGGFAI68DA,27,91.97,住家用,鋼筋混凝土造,83年4月6日,十二層,十一層 陽台
RPSOMLPKRHGGFAI68DA,27,16.22,共有部份,鋼筋混凝土造,83年4月6日,十二層,
RPSOMLPKRHGGFAI68DA,27,11.01,共有部份,鋼筋混凝土造,83年4月6日,十二層,
RPROMLOKRHGGFAI48DA,28,96.76,住家用,鋼筋混凝土造,82年11月25日,六層,三層 陽台
RPROMLOKRHGGFAI48DA,28,18.65,共有部份,鋼筋混凝土造,82年11月25日,六層,
RPROMLOKRHGGFAI48DA,28,20.86,共有部份,鋼筋混凝土造,82年11月25日,六層,
RPPOMLNKRHGGFAI18DA,,168.70,店舖（第６組：零售業）、樓梯間,鋼筋混凝土構造,110年7月23日,二層,一層 二層 陽台 見其他登記事項
RPPNMLQKRHGGFAI48EA,49,63.00,住家用,木造,61年5月30日,二層,一層 二層
RPQNMLQKRHGGFAI58EA,32,81.33,住家用,鋼筋混凝土造,79年1月18日,五層,五層 陽台
RPQNMLQKRHGGFAI58EA,32,26.81,共有部份,鋼筋混凝土造,79年1月18日,五層,
RPOOMLOKRHGGFAI18DA,2,187.86,住宅、樓梯間,鋼筋混凝土構造,108年12月26日,三層,一層 二層 三層 陽台 見其他登記事項
RPOPMLNKRHGGFAI18DA,28,45.31,共有部份,鋼筋混凝土造,82年11月8日,八層,
RPOPMLNKRHGGFAI18DA,28,106.77,住家用,鋼筋混凝土造,82年11月8日,八層,八層 陽台 花台
RPWOMLSJRHGGFAI66DA,,76.37,辦公室,鋼筋混凝土構造,110年3月12日,九層,三層 見其他登記事項
RPWOMLSJRHGGFAI66DA,,35.60,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPWOMLSJRHGGFAI66DA,,16.30,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPPNMLNKRHGGFAI08DA,47,112.51,住家用,鋼筋混凝土加強磚造,63年10月14日,二層,一層 二層 電梯樓梯間 夾層
RPPNMLLJRHGGFAI77DA,20,416.96,住宅，停車空間,鋼筋混凝土造,90年10月15日,四層,一層 二層 三層 四層 陽台 夾層 地下層
RPSNMLQKRHGGFAI78EA,6,165.57,住家用,鋼筋混凝土構造,104年6月11日,三層,一層 二層 三層 陽台
RPSNMLKMQHGGFAI18DA,28,.86,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPSNMLKMQHGGFAI18DA,28,5.39,共有部份,鋼筋混凝土造,82年4月26日,六層,
RPSNMLKMQHGGFAI18DA,28,6.12,避難室、停車場,鋼筋混凝土造,82年4月26日,六層,地下層
RPSNMLKMQHGGFAI18DA,28,28.25,住家用,鋼筋混凝土造,82年4月26日,六層,五層
RPQNMLKMQHGGFAI97DA,26,30.85,共有部份,鋼筋混凝土造,85年1月31日,十四層,
RPQNMLKMQHGGFAI97DA,26,57.22,住家用,鋼筋混凝土造,85年1月30日,十四層,十層 陽台
RPUOMLRJRHGGFAI98DA,,60.19,辦公室,鋼筋混凝土構造,110年3月12日,九層,九層 見其他登記事項
RPUOMLRJRHGGFAI98DA,,30.94,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPUOMLRJRHGGFAI98DA,,19.21,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPWNMLSJRHGGFAI56DA,,80.61,辦公室,鋼筋混凝土構造,110年3月12日,九層,八層 見其他登記事項
RPWNMLSJRHGGFAI56DA,,46.67,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPWNMLSJRHGGFAI56DA,,16.30,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPTNMLSJRHGGFAI88DA,,49.95,辦公室,鋼筋混凝土構造,110年3月12日,九層,七層 見其他登記事項
RPTNMLSJRHGGFAI88DA,,23.81,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPTNMLSJRHGGFAI88DA,,19.94,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPRNMLSJRHGGFAI68DA,,69.72,辦公室,鋼筋混凝土構造,110年3月12日,九層,九層 見其他登記事項
RPRNMLSJRHGGFAI68DA,,45.84,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPRNMLSJRHGGFAI68DA,,19.21,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPVOMLRJRHGGFAI09DA,,60.28,辦公室,鋼筋混凝土構造,110年3月12日,九層,三層 見其他登記事項
RPVOMLRJRHGGFAI09DA,,26.62,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPVOMLRJRHGGFAI09DA,,16.30,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPVNMLRJRHGGFAI98DA,,73.96,辦公室,鋼筋混凝土構造,110年3月12日,九層,九層 見其他登記事項
RPVNMLRJRHGGFAI98DA,,45.07,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPVNMLRJRHGGFAI98DA,,19.21,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPPOMLRJRHGGFAI48DA,,60.19,辦公室,鋼筋混凝土構造,110年3月12日,九層,七層 見其他登記事項
RPPOMLRJRHGGFAI48DA,,26.59,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPPOMLRJRHGGFAI48DA,,16.30,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPQOMLRJRHGGFAI58DA,,72.54,辦公室,鋼筋混凝土構造,110年3月12日,九層,三層 見其他登記事項
RPQOMLRJRHGGFAI58DA,,43.71,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPQOMLRJRHGGFAI58DA,,16.24,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPWOMLRJRHGGFAI56DA,,73.96,辦公室,鋼筋混凝土構造,110年3月12日,九層,八層 見其他登記事項
RPWOMLRJRHGGFAI56DA,,46.08,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPWOMLRJRHGGFAI56DA,,16.30,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPXNMLRJRHGGFAI56DA,,73.96,辦公室,鋼筋混凝土構造,110年3月12日,九層,七層 見其他登記事項
RPXNMLRJRHGGFAI56DA,,44.17,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPXNMLRJRHGGFAI56DA,,16.30,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
RPSOMLRJRHGGFAI78DA,,76.37,辦公室,鋼筋混凝土構造,110年3月12日,九層,八層 見其他登記事項
RPSOMLRJRHGGFAI78DA,,44.97,本共有部分之項目有樓梯、電梯、梯廳、停車空間、防空避難室兼停車空間、管理室、無障礙廁所等７項,鋼筋混凝土構造,110年3月12日,九層,
RPSOMLRJRHGGFAI78DA,,16.30,本共有部分之項目有樓梯、電梯、梯廳、水箱等４項,鋼筋混凝土構造,110年3月12日,九層,
