編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXOMLNKQHGGFAF58DA,29,.00,共有部分,鋼骨混凝土造,81年8月8日,十五層,
RPXOMLNKQHGGFAF58DA,29,1.67,共有部分,鋼骨混凝土造,81年8月8日,十五層,
RPXOMLNKQHGGFAF58DA,29,10.96,住家用,鋼骨造,81年8月8日,十五層,七層
RPXOMLNKQHGGFAF58DA,29,4.50,梯間走廊,鋼骨造,81年8月8日,十五層,
RPXOMLNKQHGGFAF58DA,29,4.93,陽台,鋼骨造,81年8月8日,十五層,
RPXQMLRKQHGGFAF56DA,2,70.27,辦公室,鋼骨構造、鋼骨鋼筋混凝土構造,108年11月20日,三十二層,十九層 陽台 雨遮
RPXQMLRKQHGGFAF56DA,2,12.21,共有部分；本共有部分項目：警衛室、外廊、梯廳、特別安全梯、排煙室、無障礙樓梯、緊急昇降機、行動不便者電梯、一般昇降機、機房、陽台、防災中心、緩衝空間、安全梯、梯間及排煙室、具頂蓋游泳池、走道、宴會廳、機房（一）、設備空間（一）、設備空間（二）、設備空間（三）、台電配電場所（Ａ）、油槽室、電梯機房、緊急發電機室（一）、Ａ棟污物處理室、垃圾車臨停車位、貨梯間、設備空間（七）、消防機房、Ｂ棟污物處理室、Ｂ棟電錶室、Ｃ棟污物處理室、台電配電場所（Ｂ）、緊急發電機室（二）、設備空間（四）、泳池機房、台電配電場所（Ｃ）、設備空間（五）、Ｄ棟污物處理室、機電設備空間（二）、機房（三）、機房（四）、機房（五）、設備空間（六）、梯間、水箱、水箱（三）、機房（二）、消防水池、設備空間、消防泵浦室、機電設備空間、雨水回收機房等共５５項。,鋼骨構造、鋼骨鋼筋混凝土構造,108年11月20日,三十二層,
RPTSMLOLQHGGFAF78DA,2,136.03,集合住宅,鋼骨構造,108年4月12日,二十二層,四層 陽台
RPXQMLRKQHGGFAF56DA,2,22.37,共有部分；本共有部分項目：特別安全梯、排煙室、無障礙樓梯、梯廳、緊急昇降機、行動不便者電梯、中繼機房、水箱、陽台、機房、梯間、電梯機房等共１２項。,鋼骨構造、鋼骨鋼筋混凝土構造,108年11月20日,三十二層,
RPTSMLOLQHGGFAF78DA,2,136.89,共有部分，本共有部分之項目有：（梯廳、大廳、管委會空間（一）、管委會空間（二）、管委會空間（三）、管委會空間（四）、管委會空間（五）、管委會空間（六）、管委會空間（七）、管委會空間（八）、無障礙客梯、客梯、特別安全梯、特別安全梯（無障礙樓梯）、安全梯、緊急昇降機（兼客貨梯）、教學廚房、ＫＴＶ室、緊急排煙室、排煙室、制震器、陽台、警衛室、管道間、淋浴間、防災中心、排煙、進風、走廊、屋簷、游泳池、中繼消防水箱、中繼機房、進排風機房、電梯機房、電梯井、水錶室、水箱間、消防用屋頂水箱、機房、Ａ棟第二門廳、台電電錶（Ａ）、台電電錶（Ｂ）、緊急發電機室（Ａ）、緊急發電機室（Ｂ）、緊急發電機室（Ｃ）、緊急發電機室管道間、受電箱室、機車停車區、進風機房管道間、進風機房Ａ、進風機房Ｂ、排風機房管道間、排風機房Ａ、排風機房Ｂ、泳池機房、防空避難室兼汽車停車空間、垃圾車暫停車位、垃圾收集處、Ｂ棟第二門廳、Ｃ棟第二門廳、台電電錶（Ｃ）、台電配電場所（Ａ）、台電配電場所（Ｂ）、台電配電場所（Ｃ）、廁所、汽車坡道、汽車停車空間、機械室Ａ、機械室Ｂ、機械室Ｃ、機械室Ｄ、機械室Ｅ、電信機房、污水處理池、消防幫浦室、水箱間Ａ機房、水箱間Ｂ機房、水箱間Ｃ機房及雨水回收機房、汙水處理機房、梯間）等八十二項。,鋼骨構造,108年4月12日,二十七層,
RPXQMLRKQHGGFAF56DA,2,2.33,共有部分；本共有部分之項目有機車道、機車停車空間等２項。,鋼骨構造、鋼骨鋼筋混凝土構造,108年11月20日,三十二層,
RPQSMLNLQHGGFAF38DA,26,87.92,工業用,鋼筋混凝土造,84年12月8日,十四層,八層 陽台 花台
RPQSMLNLQHGGFAF38DA,26,20.25,共有部分,鋼筋混凝土造,84年12月8日,十四層,
RPQSMLNLQHGGFAF38DA,26,4.70,共有部分,鋼筋混凝土造,84年12月8日,十四層,
RPPPMLPJQHGGFAF97DA,17,99.45,住家用,鋼筋混凝土造,94年1月20日,十六層,二層 陽台
RPPPMLPJQHGGFAF97DA,17,21.14,共有部分,鋼筋混凝土造,94年1月20日,十六層,
RPPPMLPJQHGGFAF97DA,17,17.88,共有部分,鋼筋混凝土造,94年1月20日,十六層,
RPROMLKLQHGGFAF77DA,2,161.48,集合住宅,鋼骨構造,108年4月12日,二十二層,十四層 陽台
RPROMLKLQHGGFAF77DA,2,148.87,共有部分，本共有部分之項目有：（梯廳、大廳、管委會空間（一）、管委會空間（二）、管委會空間（三）、管委會空間（四）、管委會空間（五）、管委會空間（六）、管委會空間（七）、管委會空間（八）、無障礙客梯、客梯、特別安全梯、特別安全梯（無障礙樓梯）、安全梯、緊急昇降機（兼客貨梯）、教學廚房、ＫＴＶ室、緊急排煙室、排煙室、制震器、陽台、警衛室、管道間、淋浴間、防災中心、排煙、進風、走廊、屋簷、游泳池、中繼消防水箱、中繼機房、進排風機房、電梯機房、電梯井、水錶室、水箱間、消防用屋頂水箱、機房、Ａ棟第二門廳、台電電錶（Ａ）、台電電錶（Ｂ）、緊急發電機室（Ａ）、緊急發電機室（Ｂ）、緊急發電機室（Ｃ）、緊急發電機室管道間、受電箱室、機車停車區、進風機房管道間、進風機房Ａ、進風機房Ｂ、排風機房管道間、排風機房Ａ、排風機房Ｂ、泳池機房、防空避難室兼汽車停車空間、垃圾車暫停車位、垃圾收集處、Ｂ棟第二門廳、Ｃ棟第二門廳、台電電錶（Ｃ）、台電配電場所（Ａ）、台電配電場所（Ｂ）、台電配電場所（Ｃ）、廁所、汽車坡道、汽車停車空間、機械室Ａ、機械室Ｂ、機械室Ｃ、機械室Ｄ、機械室Ｅ、電信機房、污水處理池、消防幫浦室、水箱間Ａ機房、水箱間Ｂ機房、水箱間Ｃ機房及雨水回收機房、汙水處理機房、梯間）等八十二項。,鋼骨構造,108年4月12日,二十七層,
RPPTMLLMQHGGFAF28DA,,88.23,集合住宅,鋼筋混凝土造,110年4月21日,十九層,十九層 陽台 雨遮
RPPTMLLMQHGGFAF28DA,,77.27,本共有部分項目有：停車空間、ＣＤ棟蓄水池、機房、排煙室、昇降機緊急用兼無障礙、昇降機、消防機房、ＡＢ棟蓄水池、無障礙兼特安梯乙、梯廳、緊急用兼無障礙昇降機、特安梯己、緊急發電機室、受電箱、電錶空間、台電配電場所（ＡＢ棟）、垃圾儲集室、防空避難室兼停車空間、水池機房、垃圾車暫停區、梯間、緊急用兼無障礙、噴灌機房、防災中心、電信機房、中繼消防機房、消防水箱、台電配電場所（ＣＤ棟）、住宅門廳附屬空間、特安梯甲、男廁、女廁、無障礙通道、住宅門廳、商業門廳、走廊、特安梯丙、物管辦公室、儲藏室、無障礙兼特安梯戊、無障礙兼特安梯丁、汽車坡道、警衛室、茶水間、陽台、風機機房、消防中繼機房、安全梯乙、機房（水錶區）、安全梯丁、電梯機房、水箱等５２項。,鋼筋混凝土造,110年4月21日,十九層,
RPROMLLMQHGGFAF97DA,3,46.12,集合住宅,鋼筋混凝土造,107年12月27日,十九層,十一層 陽台 雨遮
RPROMLLMQHGGFAF97DA,3,22.21,本共有部分之項目有：車道、梯廳、排煙室、安全梯、大廳、６ｍ＊１２ｍ緩衝空間、梯間、消防中繼機房、消防水箱、水箱、電梯機房、防空避難室兼停車空間、垃圾貯存空間、梯廳兼排煙室、垃圾暫存空間、發電機房、台電配電場所、防災中心、停車空間、電信機房、雨水機房、消防機房等２２項。,鋼筋混凝土造,107年12月27日,十九層,
RPOQMLRJRHGGFAF28DA,,77.18,住家用,加強磚造,,四層,一層
RPUPMLQJRHGGFAF68DA,15,24.50,住家用,鋼骨鋼筋混凝土造,95年9月14日,三十七層,十三層 陽台
RPUPMLQJRHGGFAF68DA,15,1.27,健身服務場所,鋼骨鋼筋混凝土造,95年9月14日,三十七層,二層 三層 陽台 地下一層 地下二層
RPUPMLQJRHGGFAF68DA,15,8.59,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPUPMLQJRHGGFAF68DA,15,1.09,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPUPMLQJRHGGFAF68DA,15,.01,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPUPMLQJRHGGFAF68DA,15,.92,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPUPMLQJRHGGFAF68DA,15,1.51,共有部分,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPUPMLRJRHGGFAF78DA,,71.69,住家用,鋼筋混凝土造,,五層,五層 陽台 露台
RPXRMLRJRHGGFAF66DA,31,351.63,工業用,鋼筋混凝土造,79年9月4日,十層,二層 陽台 花台
RPXRMLRJRHGGFAF66DA,31,49.64,見使用執照,鋼筋混凝土造,79年9月4日,十層,地下二層
RPXRMLRJRHGGFAF66DA,31,12.72,共有部分,鋼筋混凝土造,79年9月4日,十層,
RPUPMLSJRHGGFAF88DA,22,59.10,店舖,鋼筋混凝土造,88年10月15日,八層,一層 陽台
RPUPMLSJRHGGFAF88DA,22,10.63,共有部分,鋼筋混凝土造,88年10月15日,八層,
RPXRMLSJRHGGFAF76DA,,35.94,住家用,加強磚造,,四層,一層
RPOQMLTJRHGGFAF48DA,,86.24,住家用,鋼筋混凝土造,,五層,四層 陽台
RPTQMLMLPHGGFBF38DA,24,90.42,住家用,鋼筋混凝土造,86年3月6日,十一層,三層 陽台 露台 夾層
RPTQMLMLPHGGFBF38DA,24,2.64,共有部分,鋼筋混凝土造,86年3月6日,十一層,
RPUPMLKLPHGGFBF18DA,13,110.92,住家用,鋼筋混凝土造,97年9月23日,十三層,七層 陽台 雨遮
RPUPMLKLPHGGFBF18DA,13,22.21,共有部分,鋼筋混凝土造,97年9月23日,十三層,
RPTQMLMLPHGGFBF38DA,24,17.47,共有部分,鋼筋混凝土造,86年3月6日,十一層,
RPUPMLKLPHGGFBF18DA,13,83.28,共有部分,鋼筋混凝土造,97年9月23日,十四層,
RPSPMLPJQHGGFBF38DA,32,139.54,住家用,鋼筋混凝土造,78年11月27日,十四層,一層 平台 雨遮
RPSPMLPJQHGGFBF38DA,32,85.15,停車場兼防空避難室,鋼筋混凝土造,78年11月27日,十二層,地下一層
RPSPMLPJQHGGFBF38DA,32,19.26,共有部分,鋼筋混凝土造,78年11月27日,十四層,
RPPPMLTJQHGGFBF48DA,8,77.43,集合住宅,鋼筋混凝土造,103年1月27日,十五層,八層 陽台 雨遮
RPPPMLTJQHGGFBF48DA,8,46.47,本成果表共有部分之用途有，梯廳，公共服務空間，管委會空間，台電配電場所，受電箱，停車空間，梯間，垃圾儲藏室，台電管道間，進風管道，排風管道，電信機房，蓄水池，發電機房，消防機房，等１５項。,鋼筋混凝土造,103年1月27日,十五層,
RPPPMLTJQHGGFBF48DA,8,14.04,本成果表共有部分之用途有，梯廳，梯間，機械室，水箱，等４項,鋼筋混凝土造,103年1月27日,十五層,
RPWNMLMKQHGGFBF38DA,5,120.64,一般事務所,鋼骨鋼筋混凝土造,106年1月25日,十九層,八層 陽台 雨遮
RPWNMLMKQHGGFBF38DA,5,39.06,本共有部分之項目有住宅門廳、公共門廳、自行車停車空間、防災中心、儲藏室、停車場排氣管道、管道、排煙室、梯廳、特別安全梯、行動不便者電梯、緊急昇降機、進風、排煙、廁所、發電機排煙、發電機排風、發電機進風、停車場進風、陽台、管理員室、門廊、中繼層機房、消防水箱、連結中繼泵、雨遮、管委會空間（瑜珈室、健身房、更衣室、舒壓室、運動休閒空間、視廳室、閱覽室、休閒吧檯、宴會廳、接待室）、泳池機房、機械室、水錶室、給水水箱、電梯機房、機車停車場、排氣機房、進氣機房、機車坡道、裝卸車位、垃圾車位、計程車臨停位、電信機房、機房、垃圾儲藏室、台電配電室、受電箱及電錶室、緊急發電機室、油箱室、水箱、消防泵浦室、游泳池水箱等５８項。,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPWNMLMKQHGGFBF38DA,5,33.57,本共有部分之項目有梯廳、排煙室、特別安全梯、廁所、排煙、進風、管道、行動不便者電梯、緊急昇降機、儲藏室等１０項。,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPWNMLMKQHGGFBF38DA,5,42.84,本共有部分之項目有停車空間兼防空避難室、停車空間、汽車車道等３項。,鋼骨鋼筋混凝土造,106年1月25日,十九層,
RPTPMLKKQHGGFBF08DA,26,53.55,住家用,鋼筋混凝土造,84年7月4日,十層,六層 陽台 花台
RPTPMLKKQHGGFBF08DA,26,37.45,共有部分,鋼筋混凝土造,84年7月4日,十層,
RPVSMLMKQHGGFBF78DA,5,150.77,集合住宅,鋼筋混凝土造,105年8月30日,九層,二層 陽台 雨遮
RPVSMLMKQHGGFBF78DA,5,68.88,本共有部分之項目有停車空間、梯廳、機械室、消防泵浦室、發電機房、水池、防空避難室兼停車空間、噴灌機房、台電配電場所、管委會使用空間、走道、門廳、陽台、雨遮等１４項。,鋼筋混凝土造,105年8月30日,九層,
RPVSMLMKQHGGFBF78DA,5,30.93,本共有部分之項目有梯廳、樓梯間、水箱、機械室等４項。,鋼筋混凝土造,105年8月30日,九層,
RPOOMLKKQHGGFBF47DA,14,87.14,住家用,鋼筋混凝土造,96年9月10日,十三層,七層 陽台 雨遮
RPOOMLKKQHGGFBF47DA,14,57.73,共有部分,鋼筋混凝土造,96年9月10日,十三層,
RPQNMLNKQHGGFBF87DA,16,85.72,住家用,鋼筋混凝土造,94年9月2日,十四層,二層 陽台 雨遮
RPQNMLNKQHGGFBF87DA,16,49.78,共有部分,鋼筋混凝土造,94年9月2日,十五層,
RPSOMLNKQHGGFBF18DA,13,45.17,住家用,鋼筋混凝土造,97年12月19日,十五層,十四層 陽台 雨遮
RPSOMLNKQHGGFBF18DA,13,33.77,共有部分,鋼筋混凝土造,97年12月19日,十五層,
RPSOMLNKQHGGFBF18DA,13,13.22,共有部分,鋼筋混凝土造,97年12月19日,十五層,
RPSPMLQKQHGGFBF58DA,18,111.32,共有部分,鋼骨鋼筋混凝土造,92年1月20日,十四層,
RPSPMLQKQHGGFBF58DA,18,27.09,共有部分,鋼骨鋼筋混凝土造,92年1月20日,十四層,
RPSPMLQKQHGGFBF58DA,18,183.36,住家用,鋼骨鋼筋混凝土造,92年1月20日,十四層,五層 陽台
RPVSMLSKQHGGFBF76DA,14,73.71,住家用,鋼筋混凝土造,96年9月10日,十三層,二層 陽台 雨遮
RPVSMLSKQHGGFBF76DA,14,52.51,共有部分,鋼筋混凝土造,96年9月10日,十三層,
RPUOMLKLQHGGFBF18DA,16,93.28,住家用,鋼筋混凝土造,94年2月1日,十二層,三層 陽台 雨遮
RPUOMLKLQHGGFBF18DA,16,34.99,共有部分,鋼筋混凝土造,94年2月1日,十二層,
RPRPMLKLQHGGFBF97DA,9,82.77,集合住宅,鋼筋混凝土造,101年12月13日,十四層,十三層 陽台 雨遮
RPRPMLKLQHGGFBF97DA,9,44.80,本共有部分之項目有門廳、社區活動中心、廊道、垃圾儲存空間、防空避難室兼停車空間、台電配電場所、電信機房、蓄水池、消防機房等９項,鋼筋混凝土造,101年12月13日,十五層,
RPRPMLKLQHGGFBF97DA,9,14.92,本共有部分之項目有梯廳、排煙室、機械室、水箱、梯間等５項,鋼筋混凝土造,101年12月13日,十四層,
RPXRMLOLQHGGFBF56DA,26,55.65,住家用,鋼筋混凝土造,84年10月18日,十六層,八層 陽台 花台
RPXRMLOLQHGGFBF56DA,26,11.79,共有部分,鋼筋混凝土造,84年10月18日,十六層,
RPXRMLOLQHGGFBF56DA,26,1.27,共有部分,鋼筋混凝土造,84年10月18日,十六層,
RPXRMLOLQHGGFBF56DA,26,11.05,共有部分,鋼筋混凝土造,84年10月18日,十六層,
RPQNMLLLQHGGFBF77DA,6,54.02,集合住宅,鋼筋混凝土造,104年6月1日,二十一層,二十一層 陽台 雨遮
RPQNMLLLQHGGFBF77DA,6,.02,辦公室,鋼筋混凝土造,104年6月1日,二十一層,一層
RPQNMLLLQHGGFBF77DA,6,17.09,本共有部分之項目有停車位、停車空間等２項。,鋼筋混凝土造,104年6月1日,二十一層,
RPQNMLLLQHGGFBF77DA,6,27.41,本共有部分之項目有排煙室、Ａ１特別安全梯、Ａ２特別安全梯、Ａ３安全梯、自行車停放區、門廳兼梯廳、公設（信箱區）、Ｂ１特別安全梯、Ｂ２特別安全梯、Ｂ３安全梯、公設（宅配室）、機車車道、梯廳兼走廊、防空避難室兼停車空間、機車停車位、垃圾車暫停車位、垃圾暫存室、機房（設備室）、發電機室進風、發電機室排風、防災中心、機房、電信室、１Ｆ及公共電錶區、台電配電場所、泳池（水池）機房、發電機室、Ａ棟變電室、Ｂ棟變電室、Ａ棟水箱、Ｂ棟水箱、雨水回收池機房、消防水池、消防泵浦室、機械室、中繼層機房、自來水水箱、消防水箱、機械房等３９項。,鋼筋混凝土造,104年6月1日,二十一層,
RPQNMLLLQHGGFBF77DA,6,.00,本共有部分之項目有排煙室、Ａ１特別安全梯、Ａ２特別安全梯、Ａ３安全梯、自行車停放區、門廳兼梯廳、公設（信箱區）、Ｂ１特別安全梯、Ｂ２特別安全梯、Ｂ３安全梯、公設（宅配室）、機車車道、梯廳兼走廊、防空避難室兼停車空間、機車停車位、垃圾車暫停車位、垃圾暫存室、機房（設備室）、發電機室進風、發電機室排風、防災中心、機房、電信室、１Ｆ及公共電錶區、台電配電場所、泳池（水池）機房、發電機室、Ａ棟變電室、Ｂ棟變電室、Ａ棟水箱、Ｂ棟水箱、雨水回收池機房、消防水池、消防泵浦室、機械室、中繼層機房、自來水水箱、消防水箱、機械房等３９項。,鋼筋混凝土造,104年6月1日,二十一層,
RPOQMLPLQHGGFBF28DA,17,68.03,住家用,鋼筋混凝土造,93年10月7日,九層,九層 陽台 雨遮
RPOQMLPLQHGGFBF28DA,17,22.89,共有部分,鋼筋混凝土造,93年10月7日,九層,
RPOSMLRLQHGGFBF68DA,,146.00,集合住宅,鋼筋混凝土造,110年4月23日,二十八層,二十四層 陽台 雨遮
RPOSMLRLQHGGFBF68DA,,44.31,本共有部分之項目有：梯廳、安全梯、一般昇降機、梯廳兼排煙室、供行動不便昇降機、緊急昇降機、排煙室、門廊１、防災中心、Ａ１特別安全梯、Ｂ１特別安全梯、供行動不便Ａ２特別安全梯、Ａ３安全梯供行動不便、供行動不便Ｂ２特別安全梯、特別安全梯、Ｂ２特別安全梯、行動不便廁所、管委會使用空間（Ａ）、管委會使用空間（Ｂ）、管委會使用空間（Ｃ）、管委會使用空間（Ｄ）、供行動不便特別安全梯、電梯機房、樓梯間、直通梯、陽台、水表室、消防中繼機房、消防中繼水箱、水箱、機械室等３１項。,鋼筋混凝土造,110年4月23日,二十八層,
RPOSMLRLQHGGFBF68DA,,53.74,本共有部分之項目有：停車空間、機車停車空間、供行動不便昇降機、緊急昇降機、梯廳兼排煙室、一般昇降機、梯廳、安全梯、垃圾暫存室、供行動不便Ａ３安全梯、發電機室、台電配電場所１、台電配電場所２、垃圾集中室、垃圾車位、Ｂ電表室、汽車坡道、機車坡道、電信室、噴灌機房、排風機房、機械室、蓄水池Ａ、蓄水池Ｂ、雨水及噴灌機房、消防泵浦室一、消防泵浦室二等２７項。,鋼筋混凝土造,110年4月23日,二十八層,
RPVRMLRLQHGGFBF66DA,,141.93,集合住宅,鋼筋混凝土造,110年4月23日,二十八層,四層 陽台
RPVRMLRLQHGGFBF66DA,,43.09,本共有部分之項目有：梯廳、安全梯、一般昇降機、梯廳兼排煙室、供行動不便昇降機、緊急昇降機、排煙室、門廊１、防災中心、Ａ１特別安全梯、Ｂ１特別安全梯、供行動不便Ａ２特別安全梯、Ａ３安全梯供行動不便、供行動不便Ｂ２特別安全梯、特別安全梯、Ｂ２特別安全梯、行動不便廁所、管委會使用空間（Ａ）、管委會使用空間（Ｂ）、管委會使用空間（Ｃ）、管委會使用空間（Ｄ）、供行動不便特別安全梯、電梯機房、樓梯間、直通梯、陽台、水表室、消防中繼機房、消防中繼水箱、水箱、機械室等３１項。,鋼筋混凝土造,110年4月23日,二十八層,
RPVRMLRLQHGGFBF66DA,,50.85,本共有部分之項目有：停車空間、機車停車空間、供行動不便昇降機、緊急昇降機、梯廳兼排煙室、一般昇降機、梯廳、安全梯、垃圾暫存室、供行動不便Ａ３安全梯、發電機室、台電配電場所１、台電配電場所２、垃圾集中室、垃圾車位、Ｂ電表室、汽車坡道、機車坡道、電信室、噴灌機房、排風機房、機械室、蓄水池Ａ、蓄水池Ｂ、雨水及噴灌機房、消防泵浦室一、消防泵浦室二等２７項。,鋼筋混凝土造,110年4月23日,二十八層,
RPPSMLRLQHGGFBF78DA,,106.80,集合住宅,鋼筋混凝土造,110年4月23日,二十八層,十一層 陽台 雨遮
